memory_usage_mb,cpu_usage_percent,error_rate,is_healthy,success_requests,error_requests,timestamp,scenario,is_failure
736.4810276795938,102.14964450899329,0.3762726231925533,1,8,4,1744494751.2119234,error_rate,1
1720.4808381680668,77.55239673880753,0.05486586904573028,1,16,0,1744494751.2114143,memory_leak,1
794.5766535007457,89.83335447994295,0.0467645829583351,1,12,0,1744494751.2009974,normal,0
726.6070275878707,115.28212456986884,0.023196980702607263,1,12,0,1744494751.2009974,high_latency,1
1390.14731924474,85.44496746929597,0.06086418194637248,1,13,0,1744494751.2009974,memory_leak,1
865.8991090244011,98.0056592750187,0.01101504195246429,1,8,0,1744494751.2009974,high_latency,1
707.0309944721506,216.2926329085655,0.11294673858578977,0,7,0,1744494751.2114143,cpu_spike,1
724.5829741561687,169.84510274526687,0.13757951080187808,1,9,1,1744494751.2119234,cpu_spike,1
785.7198046695042,74.04578563547781,0.03128453024959437,1,5,0,1744494751.2009974,normal,0
1394.2692271377011,83.26835787439428,0.013009749721173981,1,14,0,1744494751.2009974,memory_leak,1
746.7009695600539,165.64623058761006,0.16951509687157285,1,8,1,1744494751.2119234,cpu_spike,1
926.1577295898952,163.65163770393397,0.19617436454968906,1,11,2,1744494751.2119234,cpu_spike,1
830.3476789218546,99.34237422988659,0.6302051520180953,0,1,1,1744494751.2119234,service_down,1
877.6100928832009,59.120928933540014,0.7552354428582788,0,3,9,1744494751.2119234,service_down,1
1154.9425150963307,62.92772455868515,0.6846686794547909,0,2,4,1744494751.2119234,service_down,1
826.1906793804162,89.73352840149734,0.03153742431452384,1,16,0,1744494751.2009974,normal,0
769.5376961075771,151.7016756600545,0.05414238199327895,1,8,0,1744494751.2119234,cpu_spike,1
1594.1796824379196,80.14928742063456,0.04317050630710009,1,14,0,1744494751.2009974,memory_leak,1
1709.4862071447237,103.27480641386629,0.07958098429915045,1,14,1,1744494751.2114143,memory_leak,1
882.2533663406031,115.76527065872062,0.07958784885312487,1,14,1,1744494751.2009974,high_latency,1
2119.4200330671383,89.14046190391207,0.051377687215435064,0,17,0,1744494751.2114143,memory_leak,1
964.6797589624484,149.6750733151196,0.10330908125899843,1,14,1,1744494751.2119234,cpu_spike,1
777.9958255824206,109.94026683484375,0.4719584506135917,0,7,6,1744494751.2119234,service_down,1
638.0661286524856,95.69264047771387,0.7919033186899558,0,1,3,1744494751.2119234,service_down,1
794.6292901501995,66.85748400489848,0.01816953797607886,1,19,0,1744494751.2009974,normal,0
2015.3402091902703,101.52727328264746,0.03761037217147174,0,12,0,1744494751.2009974,memory_leak,1
811.0326076880926,70.96880948216783,0.0298425966113832,1,5,0,1744494751.2009974,normal,0
770.8195293277772,93.55135814246364,0.009761194098657134,1,13,0,1744494751.2009974,high_latency,1
859.4508662331189,200.32863292864886,0.15945910673968294,1,11,2,1744494751.2119234,cpu_spike,1
848.7972708102689,110.60731634553977,0.06745846167816695,1,10,0,1744494751.2009974,high_latency,1
709.9554326826413,64.8548403083946,0.04118464030867438,1,14,0,1744494751.2009974,normal,0
724.5737715201159,127.5907630651449,0.6747945038512859,0,4,8,1744494751.2119234,service_down,1
813.5738518292665,220.00554338125067,0.08945734828326662,1,6,0,1744494751.2119234,cpu_spike,1
927.3635320929789,109.5086807831398,0.7444329023342309,0,2,5,1744494751.2119234,service_down,1
862.8784222045946,99.46085218006172,0.8841388879810385,0,0,0,1744494751.2119234,service_down,1
734.5899502355306,108.00429143255579,0.43288033898945366,0,7,5,1744494751.2119234,error_rate,1
784.8478925235038,81.05168161185091,0.46229989553246814,1,4,3,1744494751.2119234,error_rate,1
749.9715605896126,76.02210452697933,0.032904416360394144,1,12,0,1744494751.2009974,normal,0
1929.9220411137285,94.80247733875811,0.0844197614541849,0,9,0,1744494751.2009974,memory_leak,1
792.0708253070935,67.83332051131177,0.04174679252084594,1,8,0,1744494751.2009974,normal,0
1781.623516817938,86.01157669233258,0.05500734718903055,1,6,0,1744494751.2009974,memory_leak,1
750.1977890289859,96.68400235435622,0.09251905202489241,1,10,1,1744494751.2009974,high_latency,1
2100.194570637256,77.67878241013254,0.058569875032756784,1,11,0,1744494751.2009974,memory_leak,1
1143.7153179386023,81.01220334472143,0.4688359642942001,0,7,6,1744494751.2119234,service_down,1
844.911970437928,118.58205152269997,0.040841822253189136,1,7,0,1744494751.2009974,high_latency,1
1213.3470743014177,74.08930503402111,0.015125278811259047,1,12,0,1744494751.2009974,memory_leak,1
1569.206542381242,80.8287845947725,0.0041347680046564085,1,8,0,1744494751.2009974,memory_leak,1
1038.3318753614926,82.6053715418941,0.6812296540500096,0,1,2,1744494751.2119234,service_down,1
838.9839789076498,84.368822028916,0.38551762941814005,1,11,6,1744494751.2119234,error_rate,1
875.9854618849149,229.24241483586388,0.19005535501854764,0,4,0,1744494751.2119234,cpu_spike,1
766.8884592489018,96.93213668140416,0.02033662494227817,1,16,0,1744494751.2009974,high_latency,1
806.8170459978057,87.42394021355435,0.34094957152269123,1,5,2,1744494751.2119234,error_rate,1
878.1217536207544,110.19036860018625,0.0908510432190341,1,16,1,1744494751.2009974,high_latency,1
869.2272414443735,84.76939546857062,0.48828557153124613,1,2,1,1744494751.2119234,error_rate,1
1945.794654035536,79.86054932900045,0.08272110052841021,0,10,0,1744494751.2009974,memory_leak,1
748.854411071156,75.1648074719198,0.009776498105602095,1,12,0,1744494751.2009974,normal,0
857.05997054097,159.4199237839595,0.1225982031119378,1,11,1,1744494751.2119234,cpu_spike,1
744.2415373225848,86.72829337768655,0.03330599570798886,1,5,0,1744494751.2009974,normal,0
977.1216492690868,159.79404319328137,0.16073415186495088,0,15,2,1744494751.2119234,cpu_spike,1
627.6462638016824,70.43661374658522,0.4500118010784306,0,8,6,1744494751.2119234,service_down,1
645.8866789908391,88.80744869544421,0.6194497743222753,0,4,6,1744494751.2119234,service_down,1
748.5878474424478,56.28993364339128,0.49731689725267864,1,9,8,1744494751.2119234,service_down,1
892.6994213515381,111.55678318505997,0.03708939330070339,1,14,0,1744494751.2009974,high_latency,1
772.4524398798045,100.17142390095394,0.009991662710554662,1,17,0,1744494751.2009974,high_latency,1
784.1322692064141,89.15941024441997,0.21836807061287455,0,4,1,1744494751.2119234,error_rate,1
696.0649979004071,117.14071844616038,0.09735588809922036,1,13,1,1744494751.2009974,high_latency,1
1063.9197189012336,70.43332338820798,0.8795270513358426,0,2,14,1744494751.2119234,service_down,1
865.3322021160214,77.36857103519525,0.40515394706321606,1,7,4,1744494751.2119234,error_rate,1
797.9550174973317,93.66060933929441,0.06335818962578643,1,8,0,1744494751.2009974,high_latency,1
716.6564392736859,79.66590841737695,0.0266920116743173,1,17,0,1744494751.2009974,normal,0
1881.8395417903691,74.40348302813018,0.04212304374556484,0,5,0,1744494751.2009974,memory_leak,1
1272.1470222718403,89.39047547041108,0.010492841621777306,1,8,0,1744494751.2009974,memory_leak,1
1602.614358184986,80.03319653973901,0.012807633067590652,1,8,0,1744494751.2009974,memory_leak,1
797.5068727744136,207.98034105849354,0.17517149099584883,1,7,1,1744494751.2119234,cpu_spike,1
2281.7615449323457,72.58010713105234,0.09535970760540768,1,15,1,1744494751.2114143,memory_leak,1
924.7136323470877,104.01733390510306,0.4854058974511121,1,8,7,1744494751.2119234,error_rate,1
740.6248968175894,76.00401238051747,0.029832136943654487,1,14,0,1744494751.2009974,normal,0
823.1384259022666,75.63731686963649,0.014584861659188049,1,19,0,1744494751.2009974,normal,0
847.5595658352148,105.54712125367251,0.37003834563505233,1,9,5,1744494751.2119234,error_rate,1
1136.2478051717699,94.46289590900713,0.45933540130404443,0,8,6,1744494751.2119234,service_down,1
928.5583852825889,126.29034872067245,0.4518101839618337,0,2,1,1744494751.2119234,service_down,1
753.6002957622811,72.85906111673836,0.21360826865960483,0,11,2,1744494751.2119234,error_rate,1
2161.868051217819,85.84997000435386,0.011134124607256247,1,17,0,1744494751.2009974,memory_leak,1
986.3155039501194,214.89863863131959,0.09531267173319698,0,7,0,1744494751.2119234,cpu_spike,1
1682.5233392210316,73.76495635258574,0.026951532839837512,1,8,0,1744494751.2009974,memory_leak,1
850.6404160331408,214.8890187239507,0.16682191444953898,1,4,0,1744494751.2119234,cpu_spike,1
1113.6090547471451,93.07281192922227,0.4479883232882603,0,5,4,1744494751.2119234,service_down,1
812.0302851676664,76.31860543490819,0.2460484985839954,1,8,2,1744494751.2119234,error_rate,1
1089.8662726565803,88.23627217355258,0.57747720334858,0,2,2,1744494751.2119234,service_down,1
717.1951468662785,80.85851255400259,0.4552926379295616,0,6,5,1744494751.2119234,error_rate,1
761.7035277674081,84.49480795491192,0.03142400545307719,1,4,0,1744494751.2009974,normal,0
711.1459830448597,100.20711862125873,0.6762313916318192,1,6,12,1744494751.2119234,service_down,1
844.153341573287,216.96083728854165,0.1553288504053298,1,15,2,1744494751.2119234,cpu_spike,1
849.5296379108764,86.0422542133864,0.4628289119990249,1,2,1,1744494751.2119234,error_rate,1
2183.6436145935363,95.34260394891808,0.06851102572953481,1,8,0,1744494751.2009974,memory_leak,1
873.9486494347796,76.91342760161317,0.48668946490220505,0,4,3,1744494751.2119234,error_rate,1
785.6018715171884,118.68579540798108,0.009029609015143436,1,15,0,1744494751.2009974,high_latency,1
728.2923846734933,76.89410544475022,0.030193812264447974,1,6,0,1744494751.2009974,normal,0
973.9536237983118,159.19772850794322,0.0770433273351771,1,6,0,1744494751.2114143,cpu_spike,1
924.8843631377483,84.06611093708614,0.23974635740513073,1,10,3,1744494751.2119234,error_rate,1
1256.3872319684147,74.79929345483161,0.030204289548989696,1,11,0,1744494751.2009974,memory_leak,1
799.996856345992,75.49148848267296,0.02678187020866902,1,14,0,1744494751.2009974,normal,0
742.2838240727967,70.77987136229777,0.03445922406288752,1,7,0,1744494751.2009974,normal,0
977.7354232864782,57.05829444803541,0.4689873548799185,1,4,3,1744494751.2119234,service_down,1
1093.8854889852175,87.64695325263418,0.6494226809641359,0,3,5,1744494751.2119234,service_down,1
1155.5715214056863,64.07931323837546,0.6590602429259524,0,4,7,1744494751.2119234,service_down,1
893.9335371253087,94.98443347161901,0.3248298939500107,0,9,4,1744494751.2119234,error_rate,1
2026.8256529864427,95.57258435363504,0.008869043928535025,1,15,0,1744494751.2009974,memory_leak,1
874.4384130336783,86.86880157085986,0.3706680007412826,0,5,2,1744494751.2119234,error_rate,1
764.3293610329001,190.1389167503911,0.12545460286090665,1,15,2,1744494751.2119234,cpu_spike,1
1363.8982500735224,90.51345167867447,0.049008388839651744,1,10,0,1744494751.2009974,memory_leak,1
827.8713196592685,173.9156390230834,0.08890992200709957,1,8,0,1744494751.2119234,cpu_spike,1
820.8369964812398,110.89618518511777,0.0483214142957765,1,7,0,1744494751.2009974,high_latency,1
901.5605441477559,214.76756583095877,0.07948221526382084,1,12,1,1744494751.2119234,cpu_spike,1
749.4301761197371,75.40691703386447,0.027274236662969343,1,18,0,1744494751.2009974,normal,0
814.5173271503405,81.93050009656615,0.007106257186615262,1,10,0,1744494751.2009974,normal,0
761.7170736772487,110.30563455190833,0.6982235113433255,0,2,4,1744494751.2119234,service_down,1
1465.1417528914922,99.39989840576288,0.053112362152042125,1,16,0,1744494751.2009974,memory_leak,1
1914.1737295110552,74.80412126934671,0.06756894230775733,1,14,1,1744494751.2009974,memory_leak,1
919.6741230260596,124.44071878293926,0.830805974292573,0,1,4,1744494751.2119234,service_down,1
728.9110033500322,208.81656612299253,0.09685369356715928,1,10,1,1744494751.2114143,cpu_spike,1
1470.8809501712467,82.91600917212565,0.029221609314713206,1,5,0,1744494751.2009974,memory_leak,1
2073.266705817146,84.92006714636966,0.03156152576552206,1,12,0,1744494751.2009974,memory_leak,1
890.9862710371254,100.73141698167629,0.011631180111572326,0,17,0,1744494751.2009974,high_latency,1
767.7357131422194,111.53022426532681,0.363412360149391,1,7,3,1744494751.2119234,error_rate,1
794.0015118409192,74.93393264356466,0.8665207147919781,0,2,12,1744494751.2119234,service_down,1
850.8089849348912,66.5624737922778,0.6478047521993131,0,2,3,1744494751.2119234,service_down,1
876.4583614495917,159.64709291530346,0.1735072585257987,1,4,0,1744494751.2119234,cpu_spike,1
907.7345351906765,169.6742643970854,0.051942093155737945,0,12,0,1744494751.2114143,cpu_spike,1
660.3033866962948,109.20669659292955,0.42938920314796086,0,10,7,1744494751.2119234,service_down,1
719.6726174075433,72.5129675760787,0.03209508981250136,1,17,0,1744494751.2009974,normal,0
809.5976842961285,91.98949846277708,0.0125155129349791,1,16,0,1744494751.2009974,high_latency,1
952.5983272954733,58.403393841956024,0.8544581891313765,0,2,11,1744494751.2119234,service_down,1
694.2752215064069,96.78088578030417,0.21461488435507187,0,9,2,1744494751.2119234,error_rate,1
862.9635280911549,213.27410444665463,0.19093412025525086,0,13,3,1744494751.2114143,cpu_spike,1
898.9308269565157,110.49079753559941,0.08109601873817268,1,16,1,1744494751.2009974,high_latency,1
881.1274554989873,93.72252600610669,0.3603313879023191,1,9,5,1744494751.2119234,error_rate,1
777.4887372030133,87.49618321349523,0.0449404427341935,1,10,0,1744494751.2009974,normal,0
805.6796046430449,101.57087475581226,0.31763263986774104,1,10,4,1744494751.2119234,error_rate,1
2167.9194140450722,92.20509073290626,0.05097730337107991,1,13,0,1744494751.2009974,memory_leak,1
746.6019728349313,58.317635228615075,0.44691224756771203,0,8,6,1744494751.2119234,service_down,1
762.5936304608839,108.26835477784225,0.6559084492573976,0,6,11,1744494751.2119234,service_down,1
712.5996500978623,125.52927730592853,0.8886696255195214,0,1,7,1744494751.2119234,service_down,1
901.6071809958836,100.7782538670654,0.49083522074602487,1,9,8,1744494751.2119234,error_rate,1
797.7160494418964,76.98421689471355,0.04425220653744751,1,14,0,1744494751.2009974,normal,0
942.0907068619335,196.2500042296952,0.09292158073742633,1,10,1,1744494751.2119234,cpu_spike,1
1133.1148464926814,73.06369458963098,0.8075474818483959,0,1,4,1744494751.2119234,service_down,1
861.5379515554438,156.7064822709234,0.15200860989622458,0,7,1,1744494751.2119234,cpu_spike,1
756.6243157495617,114.05822674451673,0.7408132593554042,0,1,2,1744494751.2119234,service_down,1
896.0845342725999,123.43930535943574,0.8336331451869402,0,2,10,1744494751.2119234,service_down,1
1360.175265609647,81.70911177743349,0.0006044737310618498,1,9,0,1744494751.2009974,memory_leak,1
706.9849116750989,90.24436429439211,0.026116410116068352,1,9,0,1744494751.2009974,normal,0
811.6838729257878,149.78089813348433,0.15042779201867407,1,14,2,1744494751.2119234,cpu_spike,1
728.9945455832283,175.48018315194992,0.19266510393795733,1,11,2,1744494751.2114143,cpu_spike,1
1903.3896896339343,92.61882911253863,0.09829827485155104,1,12,1,1744494751.2009974,memory_leak,1
765.7856755629755,89.9171338867058,0.017710995728555137,1,17,0,1744494751.2009974,normal,0
776.1875650265308,114.46833000995456,0.05034808497265151,1,16,0,1744494751.2009974,high_latency,1
740.5983486420633,190.10017192966407,0.17107020355120076,1,15,3,1744494751.2119234,cpu_spike,1
811.1235231629894,69.1561053104481,0.047546471752110984,1,14,0,1744494751.2009974,normal,0
761.6509503563932,109.00254173913447,0.031270414888699714,1,12,0,1744494751.2009974,high_latency,1
709.7302180124287,105.5755760606492,0.25000669828773175,1,12,4,1744494751.2119234,error_rate,1
866.9956425441627,89.41016157477208,0.02939694377363078,1,18,0,1744494751.2009974,high_latency,1
1665.9061482337472,100.65196316251578,0.004984902022223481,1,15,0,1744494751.2114143,memory_leak,1
919.9022268814202,224.16962521487955,0.0705364104310608,1,5,0,1744494751.2119234,cpu_spike,1
791.1887713868698,225.64087541647564,0.09356048404508843,0,6,0,1744494751.2119234,cpu_spike,1
789.9434053443209,117.40376892105786,0.05119458275321315,1,10,0,1744494751.2009974,high_latency,1
749.5517807910302,102.23339415244176,0.09985378600354583,1,16,1,1744494751.2009974,high_latency,1
903.4971309068209,91.25397353174387,0.34933787146331186,0,4,2,1744494751.2119234,error_rate,1
896.6945405602048,106.98182693351129,0.059451525257511045,1,10,0,1744494751.2009974,high_latency,1
821.780227860413,86.70123569022327,0.038281272105375595,1,18,0,1744494751.2009974,normal,0
897.437372822312,68.49123431377818,0.8052797391741057,0,1,4,1744494751.2119234,service_down,1
1240.0783575985736,87.78979098270761,0.04836973257248135,1,10,0,1744494751.2009974,memory_leak,1
787.4542532529056,80.46893369980694,0.007097465568937389,1,12,0,1744494751.2009974,normal,0
738.5005634072674,99.38853752110533,0.05004364726134595,1,12,0,1744494751.2009974,high_latency,1
707.5847296305087,225.22956597508534,0.19397455270612268,1,14,3,1744494751.2119234,cpu_spike,1
1148.5638672288705,111.2375804967754,0.4775240503033822,0,8,7,1744494751.2119234,service_down,1
620.944005777715,67.49975376027771,0.7612870420247234,0,3,9,1744494751.2119234,service_down,1
826.4147643429583,74.64950089407446,0.04003373344067418,1,8,0,1744494751.2009974,normal,0
725.484072040029,90.02787384877189,0.007838388599665087,1,13,0,1744494751.2009974,normal,0
866.5070174794199,96.24406761915246,0.02310087232408228,1,7,0,1744494751.2009974,high_latency,1
778.9817179202297,92.4491365812896,0.04014496353857749,1,11,0,1744494751.2009974,normal,0
790.1098122422856,75.12479687100875,0.035177244156608604,1,17,0,1744494751.2009974,normal,0
2291.540043714551,101.12302894802141,0.03891076179143804,1,16,0,1744494751.2009974,memory_leak,1
748.8972286509987,229.90718607847384,0.07491771328079953,1,16,1,1744494751.2119234,cpu_spike,1
1583.017652188932,103.65794320596676,0.09009399100660577,1,11,1,1744494751.2009974,memory_leak,1
835.6746780243881,90.37825286520993,0.04144590027939524,1,13,0,1744494751.2009974,normal,0
714.5904452107189,80.48601260118343,0.7861639143454573,0,1,3,1744494751.2119234,service_down,1
796.9994422976048,114.5089213790963,0.03743197620995122,1,13,0,1744494751.2009974,high_latency,1
1577.2540300547362,82.33529809752692,0.04822447545992342,1,18,0,1744494751.2009974,memory_leak,1
816.9844266979445,73.1326488247209,0.3364682936665282,0,9,4,1744494751.2119234,error_rate,1
1137.5120839125195,72.80057175967234,0.7245860900349049,0,3,7,1744494751.2119234,service_down,1
801.3173112369167,99.5196628457343,0.04402085759147556,1,13,0,1744494751.2009974,high_latency,1
863.1529093149618,112.30540073213481,0.6652810969227659,0,6,11,1744494751.2119234,service_down,1
710.5116172362481,69.37488164639807,0.023854221209867205,1,7,0,1744494751.2009974,normal,0
723.0811233020926,65.03996554073896,0.5015651926883036,0,7,7,1744494751.2119234,service_down,1
876.0040754896022,85.245366291869,0.23649088331076265,0,5,1,1744494751.2119234,error_rate,1
852.7740478757669,107.7351934738335,0.07705126519805203,1,17,1,1744494751.2009974,high_latency,1
1774.1584652271708,80.73167351731021,0.029164342252940414,1,8,0,1744494751.2114143,memory_leak,1
799.0653645371302,107.23779277964783,0.0926583532150318,1,6,0,1744494751.2009974,high_latency,1
760.9287661961276,87.36626777567376,0.4888872224717031,1,3,2,1744494751.2119234,error_rate,1
1693.8891843913327,87.0418606069599,0.023460919717061546,1,8,0,1744494751.2009974,memory_leak,1
2117.0008314772067,90.63542709622975,0.03962520632760084,1,5,0,1744494751.2009974,memory_leak,1
1829.8638276083943,87.70243949269076,0.015333253177351925,1,18,0,1744494751.2009974,memory_leak,1
761.5697734874165,120.00722330565256,0.8365122182586293,0,2,10,1744494751.2119234,service_down,1
702.5651577799167,99.36607423266774,0.3504832257908749,1,12,6,1744494751.2119234,error_rate,1
1259.5976615658751,100.8062401344844,0.067567905357048,0,6,0,1744494751.2009974,memory_leak,1
711.6662473223233,116.05928613801703,0.020794477895518082,1,8,0,1744494751.2009974,high_latency,1
857.5646815058388,167.94181636095027,0.06176010543843882,1,4,0,1744494751.2119234,cpu_spike,1
800.7664231608718,90.05128510545467,0.026139352420299262,1,17,0,1744494751.2009974,normal,0
782.9846864930848,107.94731811428004,0.37933999411229957,1,6,3,1744494751.2119234,error_rate,1
836.2831227302147,92.44748557116186,0.048306490584686064,1,15,0,1744494751.2009974,normal,0
904.1672281613678,74.75519072503846,0.22411695374007387,1,13,3,1744494751.2119234,error_rate,1
783.5914570800728,109.31505257449842,0.33411907680248576,1,11,5,1744494751.2119234,error_rate,1
2086.4648874127492,87.15360986206593,0.03518906298681253,1,17,0,1744494751.2009974,memory_leak,1
728.8791846766483,95.72435423930187,0.4522152559045179,0,4,3,1744494751.2119234,error_rate,1
910.923905145099,84.51659140397632,0.3401034208712297,1,10,5,1744494751.2119234,error_rate,1
1596.0978803399473,78.66149099638454,0.009393992642059824,1,16,0,1744494751.2009974,memory_leak,1
920.7827847835373,103.97687450652981,0.06310073285027848,1,6,0,1744494751.2009974,high_latency,1
799.9201777963804,87.53004681881956,0.009905381529834235,1,8,0,1744494751.2009974,normal,0
963.0873314935955,145.34422758174142,0.15678642628150644,1,6,1,1744494751.2119234,cpu_spike,1
2237.5956284980734,95.83415793224776,0.006541949629490407,1,11,0,1744494751.2009974,memory_leak,1
855.1167694569448,236.1398656898666,0.12392150536562006,0,10,1,1744494751.2119234,cpu_spike,1
697.5283770407402,58.82044067062678,0.4080812156031854,0,10,6,1744494751.2119234,service_down,1
696.9936607910615,206.67646350117357,0.07947943599919044,1,13,1,1744494751.2119234,cpu_spike,1
833.768336738029,89.0665299104889,0.47604333160717793,0,7,6,1744494751.2119234,error_rate,1
846.8732031301531,72.32400099100053,0.016050969458081377,1,18,0,1744494751.2009974,normal,0
800.9828076403545,106.36492004257161,0.2857028746408535,1,13,5,1744494751.2119234,error_rate,1
730.2340656771626,105.46985593883699,0.47351266923648644,0,6,5,1744494751.2119234,error_rate,1
1240.8516910872502,82.34144381961625,0.05345387925074703,1,15,0,1744494751.2009974,memory_leak,1
866.2386683810577,117.44093097469516,0.033176428968877625,1,5,0,1744494751.2009974,high_latency,1
809.2683058443348,90.16296785680338,0.2217468534358669,1,15,4,1744494751.2119234,error_rate,1
808.8285719840459,145.11260466861356,0.06924657824019248,0,4,0,1744494751.2119234,cpu_spike,1
1024.9348206959828,58.5043849826845,0.8343983690961093,0,1,5,1744494751.2119234,service_down,1
1392.1475287017338,95.35739378844133,0.08905540820520627,1,17,1,1744494751.2114143,memory_leak,1
1271.577316938419,78.049750975596,0.0923999085237873,1,17,1,1744494751.2009974,memory_leak,1
902.5603042752618,95.87639887668665,0.3299570360652971,0,3,1,1744494751.2119234,error_rate,1
731.636856585687,105.56219973166793,0.4390279403178948,1,5,3,1744494751.2119234,error_rate,1
819.855871161111,125.00175300349574,0.6372614696956235,0,3,5,1744494751.2119234,service_down,1
918.7349954178206,110.33853151474392,0.07619593991289769,1,18,1,1744494751.2009974,high_latency,1
1988.9384770705997,78.44470800955287,0.06384626144136928,1,10,0,1744494751.2009974,memory_leak,1
851.7292733999536,98.61760868043925,0.3303299219487176,1,12,5,1744494751.2119234,error_rate,1
773.1831316565124,117.69917429935875,0.04988968470342795,1,9,0,1744494751.2009974,high_latency,1
1973.3767915534604,86.08560248271357,0.02763672460711432,1,12,0,1744494751.2114143,memory_leak,1
854.4278917954849,72.83451616656639,0.48595014234569506,1,5,4,1744494751.2119234,error_rate,1
645.345363400806,63.01920366682253,0.6706173030404883,0,5,10,1744494751.2119234,service_down,1
777.8987142652988,153.69080325635227,0.1775231577058326,1,10,2,1744494751.2119234,cpu_spike,1
906.1729514134588,88.85319512851963,0.0013360143870372876,1,6,0,1744494751.2009974,high_latency,1
1822.070208453369,87.7385025831072,0.015653830205001464,1,5,0,1744494751.2009974,memory_leak,1
1384.5809161185318,75.8830682101394,0.0980952003816066,1,4,0,1744494751.2009974,memory_leak,1
1233.634830516221,97.26381656373383,0.007357358200679132,1,19,0,1744494751.2009974,memory_leak,1
1373.0588892680732,82.84894175759354,0.02174747237198257,1,8,0,1744494751.2009974,memory_leak,1
735.2043636457479,72.36713971030386,0.005928815269484512,1,19,0,1744494751.2009974,normal,0
882.3053948263689,110.68611892613745,0.09209052527329216,1,9,0,1744494751.2009974,high_latency,1
717.6652454020432,97.74411977813892,0.023309502180620435,1,18,0,1744494751.2009974,high_latency,1
